"ID","Incident Date","City","State","School name","Latitude","Longitude","School Type","Intent","Outcome","Number Killed","Number Wounded","Narrative","Source 1","URL 1","Source 2","URL 2","Source 3","URL 3","Created","Last Modified"
"72","2014-03-02","Westminster","MD","McDaniel College","39.584231","-77.001992","","Attack on others","No one shot","0","0","An unknown person fired gunshots at several college students in a residence hall during an altercation. No one was injured. Law enforcement did not make any arrests.","CBS Baltimore","http://cbsloc.al/1hGeIFB","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"73","2014-03-07","Tallulah","LA","Madison High School","32.398076","-91.206684","","Attack on others","Injury","0","1","A seventeen-year-old teen got into a fight after a school dance on campus and shot and injured a 16-year-old male. He was charged with attempted second-degree murder.","www.myarklamiss.com","http://bit.ly/1KQHqkW","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"74","2014-03-08","Oshkosh","WI","University of Wisconsin-Oshkosh","44.026206","-88.549369","","Other","No one shot","0","0","During an altercation at a university dance on campus, an unknown person who was allegedly part of the altercation fired a gunshot into the air and fled. There were no reported injuries and the police did not apprehend the person.","NBC 15","https://bit.ly/2qk7xga","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"75","2014-03-23","Newark","DE","University of Delaware","39.679577","-75.752822","","Other","No one shot","0","0","A twenty-two-year-old man attended a party where he got into an argument. He went to his car that was parked in a university parking lot and recklessly fired a gun several times into the air. Law enforcement charged him with carrying a concealed deadly weapon, reckless endangerment, terroristic threatening and possession of a firearm while under the influence of alcohol.","University of Delaware News","http://bit.ly/1vRv98z","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"76","2014-03-25","College Park","GA","Banneker High School","33.590698","-84.519193","","Other","No one shot","0","0","An argument between students in the school parking lot escalated until shots were fired into the air. Both the high school and a nearby elementary school were placed on lockdown in response. Police arrested multiple people in relation to the incident.","Atlanta Journal Constitution","https://bit.ly/2sWIHVY","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"77","2014-03-30","Savannah","GA","Savannah State University","32.024781","-81.063377","","Unknown","No one shot","0","0","Police responded to a report of an on-campus attempted robbery after a single shot was heard in the University Village located on campus. No injuries were reported and no arrests were made. Police confirmed shots were fired but did not make any arrests.","WTOC","http://bit.ly/SD7gC7","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"78","2014-04-02","Kent","OH","Kent State University","41.146653","-81.342533","","Unintentional Discharge","Injury","0","1","A twenty-four-year-old man shot himself in the hand during an argument with two women on campus. He then fled to a residence hall to ask a friend for help in hiding the weapon before law enforcement took him to the hospital and charged him with carrying a concealed weapon.","CBS News","https://cbsn.ws/2IH6IG3","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"79","2014-04-09","Greenville","NC","D. H. Conley High School","35.5306","-77.3248","","Unknown","No one shot","0","0","Two 17-year-old juniors from another high school drove past campus in an SUV, and one of them fired a handgun at the school, which was in session. Officials placed the school on lockdown as a precaution. The two teens were later arrested and charged with multiple offenses.","WITN","https://bit.ly/1g7GXJD","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"80","2014-04-11","Detroit","MI","East English Village Preparatory Academy","42.408022","-82.929002","","Attack on others","Death","1","0","A group of unknown individuals fired shots from a vehicle into a crowd of approximately 100 students attending a school event on campus. The shots killed a 19-year-old. Law enforcement did not make any arrests.","CBS News","https://cbsn.ws/2GKV9km","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"82","2014-04-21","Provo","UT","Provo High School","40.249992","-111.715479","","Self-harm - no intent to hurt others","Injury","0","1","A 14-year-old student, trying to take his own life with a gun on school grounds, injured himself in the face but survived. Law enforcement indicated that he did not intend to harm anyone else.","Deseret News","http://bit.ly/1FLvBO4","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"81","2014-04-21","Griffith","IN","St Mary School","41.530949","-87.42704","","Attack on others","Death","1","0","A fifty-five-year-old man fatally shot his estranged wife, 42, in the parking lot of a school. ","NBC Chicago","https://bit.ly/2IFoaL7","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"83","2014-04-26","Council Bluffs","IA","Iowa Western Community College","41.272168","-95.797975","","Attack on others","Injury","0","1","Two unknown assailants shot a 19-year-old man in the parking lot on campus. One pulled out a handgun and demanded his wallet. When the victim tried to grab the weapon, a member of the group shot him in the arm. No one was apprehended.","KETV","http://bit.ly/1WBA9uI","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"84","2014-05-02","Milwaukee","WI","Marquette University","43.03903","-87.927961","","Attack on others","Injury","0","1","A 19-year-old man approached a student near a parking garage on campus and threatened the student with a gun. During a brief struggle, the man shot the student in the hand. Police apprehended him and said he has an ""extensive criminal record."" They also apprehended a second man, 20, who was involved in related robberies.","Milwaukee Journal Sentinel","https://bit.ly/2vdr3yh","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"85","2014-05-03","Everett","WA","Horizon Elementary School","47.9207","-122.237","","Attack on others","Injury","0","1","An unknown person shot and injured an unidentified teenager during a verbal argument between two groups of students at the school basketball court. Law enforcement does not have any suspects and has not apprehended anyone.","MY Everett News","http://bit.ly/1D05UqN","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"86","2014-05-04","Augusta","GA","Paine College","33.469545","-81.993225","","Attack on others","No one shot","0","0","An unknown person shot into a residence hall and an unidentified individual was injured by debris from the gunshot. Two students heard multiple gunshots and alerted law enforcement. Law enforcement did not make any arrests and do not have any suspects.","CNN","https://cnn.it/2qemMZ6","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"87","2014-05-05","Augusta","GA","Paine College","33.469545","-81.993225","","Attack on others","Injury","0","1","A twenty-year-old man shot and injured another person, 21, on campus during an altercation. Law enforcement arrested the shooter and charged him with aggravated assault, possession of a firearm during the commission of a crime, and possession of a firearm on school grounds.","Atlanta Journal Constitution","http://on-ajc.com/1hfMXH7","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"89","2014-05-08","Georgetown","KY","Georgetown College","38.207615","-84.553767","","Unintentional Discharge","Injury","0","1","A twenty-four-year-old unintentionally shot and injured an unidentified student in the school parking lot. The shooter and the student had been returning from a party when the shooter began playing with a semi-automatic pistol. The gun discharged and a bullet bounced off the ground and struck the student in the leg. Law enforcement charged the shooter with first-degree wanton endangerment.","Kentucky.com","http://bit.ly/1DqFUjk","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"88","2014-05-08","Lawrenceville","GA","Georgia Gwinnett College","33.979409","-84.00459","","Self-harm - no intent to hurt others","Injury","0","1","An individual shot himself on the roof of the campus parking deck. Law enforcement did not determine his identity or provide further updates of his condition.","Gwinnett Daily Post","http://bit.ly/1srT8bZ","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"90","2014-05-21","Milwaukee","WI","Clarke Street Elementary School","43.0663","-87.9493","","Attack on others","Death","1","0","An eighteen-year-old fatally shot a 10-year-old girl, who had been playing with her sister and friends on the school playground. According to police, the girl was caught in the crossfire when the shooter exchanged gunfire with someone else, who was seated on the steps of the playground. The shooter was charged with homicide.","Milwaukee Journal Star","http://bit.ly/13JNtXI","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"91","2014-06-05","Seattle","WA","Seattle Pacific University","47.650214","-122.361667","","Attack on others","Death","1","2","A twenty-six-year-old man fatally shot a 19-year-old, and shot and injured two other students inside a campus building. He was charged with first-degree murder among other charges.","KIRO","http://bit.ly/1N8o26A","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"92","2014-06-10","Troutdale","OR","Reynolds High School","45.5285","-122.4026","","Attack on others","Death","1","1","A fifteen-year-old teen fatally shot a 14-year-old student and shot and injured a teacher, 50, before fatally shooting himself. The shootings occurred in the gym locker room at the school.","Oregon Live","http://bit.ly/1o41rr5","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"93","2014-06-23","Benton","MO","Kelly High School","37.045783","-89.474662","","Unintentional Discharge","Death","1","0","After playing basketball at the school, four boys climbed into a truck in the school parking lot. One of the boys picked up a loaded gun that was in the truck. As he was handing it to one of the other boys, 15, it unintentionally discharged, hitting the boy in the head. The boy later died at Saint Francis Medical Center. ","Semissourian","http://bit.ly/12L630z","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"94","2014-06-27","Coral Gables","FL","University of Miami","25.72126","-80.278662","","Attack on others","No one shot","0","0","A thirty-five-year-old woman attempted to shoot her ex-husband in his office on campus. During an altercation at his office, they struggled for the gun and the weapon discharged without resulting in any injuries. Law enforcement arrested the shooter and charged her with attempted murder, aggravated battery, and discharging a firearm on school property.","Miami Herald","https://hrld.us/1AbZC1I","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
